"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1972-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","32794","","","","0"
"1972-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","33580","","","","0"
"1973-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","34519","","","","0"
"1973-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","34939","","","","0"
"1973-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","35321","","","","0"
"1973-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","35000","","","","0"
"1974-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","35955","","","","0"
"1974-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","36191","","","","0"
"1974-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","36115","","","","0"
"1974-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","36726","","","","0"
"1975-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","36176","","","","0"
"1975-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","36726","","","","0"
"1975-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","37428","","","","0"
"1975-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","37161","","","","0"
"1976-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","38444","","","","0"
"1976-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","39818","","","","0"
"1976-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","40276","","","","0"
"1976-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","40238","","","","0"
"1977-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","40116","","","","0"
"1977-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","40177","","","","0"
"1977-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","40795","","","","0"
"1977-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","41734","","","","0"
"1978-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","42635","","","","0"
"1978-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","42078","","","","0"
"1978-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","42330","","","","0"
"1978-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","42948","","","","0"
"1979-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","43284","","","","0"
"1979-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food, beverage and accommodation services [C22]","Dollars","81","millions","6","v61988997","1.1.1.40","43116","","","","0"
